"","Nest_ID","Year_located","Project_ID","Transect_ID2","Trt_cat","Initiation_date","Trees_2550","Trees_50","pPIPO","a1000_areamn2","a1000_areaam2","a1000_areacv2","a1000_contag","a1000_pland2","a1000_pland1","a1000_lpi","a1000_lpi1","a1000_lpi2","a1000_np","a1000_np1","a1000_np2","a1000_proxmn2","a1000_Ha","a1000_RxBu","a1000_WFBu","a1000_PBu","n_burn","n_harvest","n_tx","Tm_since_h","Tm_since_b","Tm_since_tx","Time_groups","Month","Init_day","ClimateYear","Tmax","Tmax_l1","Tmax_l2","Tmax_l3","Tmax_l4","Tmax_l5","Tmax_l6","Tmax_l7","Tmax_l8","Tmax_l9","Tmax_l10","PPT","PPT_l1","PPT_l2","PPT_l3","PPT_l4","PPT_l5","PPT_l6","PPT_l7","PPT_l8","PPT_l9","PPT_l10","Tmax_activeinsects","PPT_activeinsects","Tmax_dormantinsects","PPT_dormantinsects"
"162","EMPAID_N1WS09A_2017",2017,"EMPAID","EMPAID_1WS","HB","2017-05-26",25,2.5,1,5.6195998,127.0029984,464.7579956,11.5446997,45.7905998,27.1341,43.5317993,6.42417,43.5317993,94,69,25,158.2920074,31.9741993,65.9546967,0,16.3223991,1,1,2,"5","5","5","0-5","05",146,2017,19.4,11.6,8.4,3.3,-1.7,-1.9,9.5,14,22.4,29.4,28.2,43,82,137,140,108,105,49,85,26,4,25,29.4,205,17.4,403
"163","EMPAID_N1WS09A_2018",2018,"EMPAID","EMPAID_1WS","HB","2018-05-29",16.6666666666667,15,0.625,4.7066698,107.3040009,466.8859863,10.3269997,41.4197998,27.0167007,38.046299,7.0401902,38.046299,87,60,27,119.0790024,27.8087006,54.6741982,0,28.3859005,1,2,3,"6","6","6","6-10","05",149,2018,21.1,13.6,7.4,2,3.4,1.4,6.5,13.8,23.1,31.3,32.7,70,63,75,59,96,53,93,50,34,6,3,32.7,178,11.7,609
"164","EMPAID_N2WS05A_2017",2017,"EMPAID","EMPAID_2WS","B","2017-05-12",33.3333333333333,15,1,3.345,27.4235992,268.2980042,6.69523,39.2490005,43.9718018,23.7605991,23.7605991,13.3177004,81,45,36,64.427803,19.2432003,65.1016998,0,0,2,0,2,"oot","1","1","0-5","05",132,2017,18.1,10.3,8.4,3.6,-1.6,-1.9,8.6,12.7,21.1,28.1,26.9,46,91,161,161,116,121,58,95,27,5,29,28.1,226,16.2,465
"165","EMPAID_NB-S01A_2014",2014,"EMPAID","EMPAID_B-S","U","2014-06-06",0,15,0.5,2.8452301,52.7472,418.7940063,10.4329004,40.8037987,41.3610992,19.5072002,11.059,19.5072002,84,40,44,84.3059998,2.5227301,0,0,0,0,0,0,"oot","oot","oot","oot","05",157,2014,16,10.3,6.6,1.6,2.5,-1.2,4.8,11.2,19.2,27.5,29,37,73,184,154,78,65,80,13,109,16,5,29,244,9.4,418
"166","EMPAID_NB-T01A_2016",2016,"EMPAID","EMPAID_B-T","HB","2016-05-30",41.6666666666667,7.5,1,0.580755,3.51263,224.6860046,27.1019993,10.0323,33.3821983,27.4566994,27.4566994,2.2880599,98,45,53,5.5283298,30.7714996,89.4802017,0,0,1,1,2,"4","1","1","0-5","05",151,2016,17.4,15.5,7.7,5.6,1.4,0.3,3.5,17,21.6,28.2,27.7,40,51,99,61,76,172,78,45,35,9,38,28.2,223,12.6,464
"167","EMPAID_NB-T01A_2018",2018,"EMPAID","EMPAID_B-T","HB","2018-05-25",0,2.5,1,0.531,3.2616601,226.7709961,34.1456985,8.6535597,36.2863007,26.0193996,26.0193996,2.2000599,81,31,50,4.9295998,37.8409996,92.4213028,0,0,2,2,4,"6","3","3","0-5","05",145,2018,18.5,11.2,6.4,1.5,3.4,0.8,4.9,11.3,20.9,28.9,30.4,84,76,93,86,108,76,103,61,32,10,3,30.4,202,9.2,709
"168","EMPAID_NB-T01A_2019",2019,"EMPAID","EMPAID_B-T","HB","2019-05-23",75,2.5,1,0.614423,4.3167,245.470993,29.2418003,10.4136,36.4035988,27.8087006,27.8087006,2.99208,84,32,52,5.5897498,33.9981995,92.8063965,0,0,1,1,2,"7","4","4","0-5","05",143,2019,16.8,11,6.9,0,2.8,0.7,5,12.6,21.4,27.3,29.4,106,117,60,219,84,97,66,65,6,12,2,29.4,209,11.5,508
"169","EMPAID_NB-T02A_2015",2015,"EMPAID","EMPAID_B-T","U","2015-06-14",50,0,1,0.268954,0.746965,133.3150024,41.4236984,7.5388699,42.6225014,40.2170982,40.2170982,0.792021,116,30,86,2.2294199,29.4221001,25.9032001,0,0,0,0,0,"oot","oot","oot","oot","05",165,2015,18.2,12.5,11.4,7.1,3.2,2.6,3.9,15.5,22.6,26.9,30.8,76,28,51,82,54,130,94,49,23,32,7,30.8,178,11.8,614
"170","EMPAID_NB-T06A_2016",2016,"EMPAID","EMPAID_B-T","HB","2016-05-27",16.6666666666667,2.5,1,0.74,7.4043198,300.0969849,27.2082996,10.8535995,34.7902985,27.9846992,27.9846992,4.8107901,88,43,45,8.0451498,34.0569,79.8899002,0,0,1,1,2,"4","0","0","0-5","05",148,2016,17.6,15.7,7.8,5.7,1.5,0.4,3.6,17.2,21.8,28.4,27.9,40,50,96,59,74,168,76,44,35,9,38,28.4,220,12.8,454
"171","EMPAID_NB-T08A_2012",2012,"EMPAID","EMPAID_B-T","H","2012-06-18",50,2.5,0.777777777777778,0.405,1.39296,156.1860046,27.7455006,7.12819,26.0779991,13.3177004,13.3177004,1.2027,86,32,54,4.37637,36.7849998,10.3542995,0,0,0,1,1,"0","oot","0","0-5","05",170,2012,16.5,13.6,7.3,4.3,3.4,2.9,3.7,13.4,26,29.2,27.1,54,75,137,66,98,56,59,65,8,6,12,29.2,241,7.8,495
"172","EMPAID_NB-T10A_2012",2012,"EMPAID","EMPAID_B-T","U","2012-05-28",25,15,0.9,0.335769,0.689381,102.6230011,23.6926003,5.6908202,18.4512005,7.71487,7.71487,0.704019,107,55,52,2.1336901,12.9949999,4.78722,0,0,0,0,0,"oot","oot","oot","oot","05",149,2012,16.6,13.7,7.4,4.3,3.5,2.9,3.7,13.5,26.1,29.3,27.2,53,74,134,64,96,55,58,64,8,6,12,29.3,239,8,488
"173","EMPAID_NB-T10A_2013",2013,"EMPAID","EMPAID_B-T","H","2013-06-01",50,5,0.875,0.334,0.721617,107.7279968,29.2509995,4.8987999,18.8911991,7.71487,7.71487,0.704019,96,51,45,1.85514,10.5309,4.78722,0,0,0,1,1,"1","oot","1","0-5","05",152,2013,18.6,11.6,8.8,3.7,-0.8,1.2,6.6,13.1,25,30.6,30.6,46,49,35,40,74,113,77,74,5,2,16,30.6,190,13.9,550
"174","EMPAID_NB-T10A_2014",2014,"EMPAID","EMPAID_B-T","H","2014-06-01",66.6666666666667,2.5,1,0.738462,2.18362,139.8930054,6.7675099,9.38692,13.9043999,6.7761798,6.7761798,1.3787,100,61,39,4.94836,9.1815796,4.78722,0,0,0,1,1,"2","oot","2","0-5","05",152,2014,18.2,12.5,8.4,3,3.4,-0.3,6.2,13.1,21.2,29.8,31.1,32,61,136,111,56,46,60,10,100,15,4,31.1,222,11.6,304
"175","EMPAID_NB-T10A_2017",2017,"EMPAID","EMPAID_B-T","HB","2017-05-28",16.6666666666667,7.5,1,0.761351,2.5225899,152.0950012,15.8095999,9.1815796,20.7392006,12.3497,12.3497,1.46671,92,55,37,6.2848001,21.0618992,56.0811005,0,0,1,1,2,"5","1","1","0-5","05",148,2017,17.7,9.9,7.8,3.2,-1.6,-2,8.5,12.4,20.8,27.8,26.5,49,87,146,147,102,118,57,93,26,8,31,27.8,227,15.8,451
"176","EMPAID_NB-T10A_2018",2018,"EMPAID","EMPAID_B-T","H","2018-05-29",83.3333333333333,10,1,0.78975,2.2484601,135.9060059,5.73808,10.2962999,13.7284002,6.9815202,6.9815202,1.3787,101,61,40,5.7989898,9.76826,32.6766014,0,0,0,1,1,"6","oot","6","6-10","05",149,2018,19.5,12.2,7.2,2.1,3.9,1.3,5.6,12.2,21.9,29.9,31.4,80,67,81,73,93,65,89,54,30,10,3,31.4,191,10.2,621
"177","EMPAID_NB-U01A_2013",2013,"EMPAID","EMPAID_B-U","U","2013-06-05",41.6666666666667,12.5,0.727272727272727,0.8875,5.8368201,236.1499939,14.8092003,20.8271999,46.4945984,42.0651016,42.0651016,3.5787599,100,28,72,12.3596001,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",156,2013,18.5,11.5,8.5,3.3,-1.3,0.7,6.6,13.2,25,30.4,30.5,45,51,38,41,78,120,85,79,5,2,15,30.5,194,13.8,593
"178","EMPAID_NB-U01A_2014",2014,"EMPAID","EMPAID_B-U","U","2014-05-30",100,17.5,0.947368421052632,0.678462,3.08816,188.4600067,14.5770998,17.2485008,40.2463989,25.7847004,25.7847004,2.2293899,118,40,78,8.57232,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",150,2014,18.2,12.4,8,2.5,2.8,-0.5,6.2,13.2,21.2,29.6,31,32,63,148,117,61,47,64,10,103,16,4,31,225,11.5,320
"179","EMPAID_NB-U01A_2015",2015,"EMPAID","EMPAID_B-U","U","2015-05-19",83.3333333333333,12.5,0.8,0.869595,5.6599302,234.7059937,14.5546999,20.9738998,46.1719017,41.3023987,41.3023987,3.5200901,101,27,74,12.1343002,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",139,2015,18.8,13.1,11.6,7.1,2.9,2.6,4.3,16,23.1,27.2,31.2,70,28,50,78,54,125,95,51,22,34,7,31.2,178,12.4,609
"180","EMPAID_NB-U01A_2016",2016,"EMPAID","EMPAID_B-U","U","2016-06-04",100,10,1,0.853784,4.6887202,211.9360046,14.4038,20.5925007,44.8518982,36.4916,36.4916,3.02141,103,29,74,11.1082001,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",156,2016,18,16,7.8,5.6,1.1,0.2,4,17.5,22.1,28.6,27.9,40,49,100,59,77,171,75,44,35,9,37,28.6,214,13.1,456
"181","EMPAID_NB-U02A_2012",2012,"EMPAID","EMPAID_B-U","U","2012-05-27",16.6666666666667,22.5,1,2.5109999,36.907299,370.1109924,17.5608006,32.7369003,54.7667999,48.4012985,48.4012985,19.2432003,68,28,40,43.6338005,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",148,2012,16,13.1,6.8,3.7,2.5,2.3,3.1,13,25.5,28.6,26.6,56,83,163,74,118,62,69,72,8,6,11,28.6,249,7.4,569
"182","EMPAID_NB-U02A_2013",2013,"EMPAID","EMPAID_B-U","U","2013-05-27",33.3333333333333,12.5,0.9,2.9858799,37.6211014,340.5830078,18.2495995,33.0889015,55.5587997,47.0225983,47.0225983,19.5659008,64,30,34,38.8608017,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",147,2013,17.8,10.9,8.2,3.2,-1.5,0.4,6,12.6,24.4,29.7,29.9,47,55,42,46,88,134,95,84,5,2,15,29.9,201,13.2,659
"183","EMPAID_NB-U05A_2015",2015,"EMPAID","EMPAID_B-U","U","2015-06-17",33.3333333333333,5,0.666666666666667,0.974032,11.5791998,329.9670105,19.7581005,19.6832008,47.1986008,45.2625008,45.2625008,8.03755,90,28,62,14.0839996,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",168,2015,17.8,12.3,11.3,6.9,2.6,2.1,3.5,15.2,22.3,26.4,30.4,72,30,55,86,63,139,106,54,24,33,7,30.4,184,11.5,675
"184","EMPAID_NBR01A_2018",2018,"EMPAID","EMPAID_BR","U","2018-05-26",8.33333333333333,0,0.25,0.633673,2.17383,155.901001,21.2138996,10.1203003,27.0461006,4.8694601,4.8694601,1.3787,108,59,49,4.3071599,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",146,2018,18.8,11.5,6.7,1.7,3.5,1,5.2,11.7,21.3,29.2,30.8,85,75,91,87,105,76,103,61,32,10,3,30.8,200,9.5,704
"185","EMPAID_NBR04A_2013",2013,"EMPAID","EMPAID_BR","U","2013-06-12",33.3333333333333,12.5,0.777777777777778,0.704211,2.94417,178.3480072,25.0660992,13.0830002,38.8969994,13.7284002,13.7284002,2.3174,102,45,57,5.1914701,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",163,2013,17.1,10.1,7.8,3,-1.2,0.3,5.7,11.9,23.7,29.1,29.2,49,58,44,50,96,139,97,88,5,2,18,29.2,214,12.5,684
"186","EMPAID_NBWC01A_2012",2012,"EMPAID","220","U","2012-05-26",0,2.5,0.25,4.3909101,103.189003,474.3469849,9.1122398,47.2279015,31.3875008,39.7770996,9.7975998,39.7770996,107,74,33,221.2660065,0.440012,0,0,0,0,0,0,"oot","oot","oot","oot","05",147,2012,14.9,12.1,6.1,3.3,2.2,1.8,2.4,12,24.6,27.6,25.6,62,91,191,94,138,76,84,81,10,6,14,27.6,274,6.3,670
"187","EMPAID_NBWC01A_2013",2013,"EMPAID","221","U","2013-06-02",0,2.5,0.25,4.3909101,103.189003,474.3469849,9.1122398,47.2279015,31.3875008,39.7770996,9.7975998,39.7770996,107,74,33,221.2660065,0.440012,0,0,0,0,0,0,"oot","oot","oot","oot","05",153,2013,16.6,9.6,7.5,2.8,-1.5,-0.2,5.1,11.5,23.3,28.7,28.8,51,65,52,56,112,159,113,97,5,2,19,28.8,231,12.1,786
"188","EMPAID_NBWC01A_2014",2014,"EMPAID","222","U","2014-05-29",0,5,0.25,3.875,64.0157013,393.9559937,7.9387298,45.4678993,32.2382011,29.9500999,9.76826,29.9500999,113,77,36,183.4949951,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",149,2014,16.3,10.6,6.9,1.8,2.4,-1.2,4.8,11.4,19.4,27.8,29.3,37,76,195,161,83,69,85,13,115,16,5,29.3,251,9.6,440
"189","EMPAID_NBWC01A_2015",2015,"EMPAID","223","U","2015-05-30",41.6666666666667,2.5,0.857142857142857,4.9282799,121.0599976,485.4320068,8.3555098,46.5825996,35.7290001,42.8571014,9.2402496,42.8571014,101,72,29,271.4590149,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",150,2015,17.1,11.4,10.8,6.5,2.6,1.8,3,14.5,21.6,25.8,29.8,80,34,65,104,73,159,129,60,25,33,8,29.8,201,10.7,788
"190","EMPAID_NBWC01A_2016",2016,"EMPAID","224","U","2016-05-24",8.33333333333333,30,1,3.7850001,109.098999,527.4840088,8.0085697,44.4118004,38.4864006,39.718399,13.0242996,39.718399,101,65,36,210.6670074,0,0,0,1.20635,0,0,0,"oot","oot","oot","oot","05",145,2016,16.3,14.4,7,5.3,0.8,-0.5,2.6,15.9,20.5,27.1,26.7,44,59,130,77,101,213,101,53,40,9,39,27.1,243,11.5,587
"191","EMPAID_NBWC01A_2017",2017,"EMPAID","225","U","2017-06-12",25,0,0.2,3.45316,18.9904003,212.1179962,6.4151602,42.7691002,33.9981995,10.2669001,7.4215298,10.2669001,107,69,38,73.9190979,0.410678,0,0,1.20635,0,0,0,"oot","oot","oot","oot","05",163,2017,15.7,7.9,6.4,2.2,-2.6,-3.1,7,10.4,18.9,25.7,24.4,54,110,213,212,139,166,85,126,30,8,33,25.7,277,13.9,649
"192","EMPAID_NBWC01A_2018",2018,"EMPAID","226","H","2018-05-29",16.6666666666667,2.5,0.75,5.8104,119.7969971,442.9190063,8.4253597,47.3452988,33.2649002,42.9744987,9.7389297,42.9744987,97,72,25,292.9419861,1.2907,0,0,1.20635,0,2,2,"0","oot","0","0-5","05",149,2018,17.7,10.4,5.9,1,2.7,0.2,4.1,10.6,20.2,28.1,29.7,92,87,112,106,136,95,129,71,36,10,3,29.7,219,8.4,858
"193","EMPAID_NCC02A_2019",2019,"EMPAID","227","U","2019-06-05",58.3333333333333,2.5,0.75,1.7686,11.0235996,228.7559967,8.7241201,24.7873001,28.4248009,14.5204,14.5204,5.2508101,108,65,43,22.3560009,1.52537,33.7173996,0,0,0,0,0,"oot","oot","oot","oot","05",156,2019,17,11.3,7.1,0.1,2.6,0.4,5,12.8,21.8,27.6,29.7,108,113,62,215,94,98,68,61,4,8,2,29.7,192,11.9,517
"194","EMPAID_NCC07A_2013",2013,"EMPAID","228","B","2013-06-04",75,5,1,0.5184,1.84958,160.2460022,19.1215,12.6723003,33.7048988,23.9365997,23.9365997,1.2613699,119,44,75,4.5356398,0,72.2029037,0,0,1,0,1,"oot","10","10","6-10","05",155,2013,18.5,11.6,8.7,3.5,-1.5,0.7,6.2,13.1,25,30.5,30.7,44,50,39,43,82,129,93,80,5,2,13,30.7,187,13.8,626
"195","EMPAID_NCC08A_2014",2014,"EMPAID","229","B","2014-06-04",66.6666666666667,10,1,1.45653,16.3043003,319.2789917,7.3643098,23.2619991,25.5499992,12.5256996,12.5256996,10.3549004,115,66,49,17.8913994,0,61.8041,0,0,1,0,1,"oot","11","11","11-14","05",155,2014,18,12.3,8.2,2.9,2.8,-0.8,5.8,13,21.1,29.6,31,31,66,155,117,67,46,70,10,109,13,3,31,226,11.5,331
"196","EMPAID_NCC10A_2019",2019,"EMPAID","230","B","2019-05-27",50,2.5,1,0.712286,4.51332,231.0059967,12.1143999,8.1255503,16.1630993,3.1974199,1.90672,3.1974199,83,48,35,5.24686,0,82.1371002,0,0,1,0,1,"oot","14","14","11-14","05",147,2019,17.2,11.5,7.2,0.2,2.6,0.5,5.1,12.9,21.9,27.7,29.9,106,115,62,219,93,99,70,62,4,9,2,29.9,194,12,523
"197","EMPAID_NCP09A_2012",2012,"EMPAID","231","B","2012-05-27",8.33333333333333,0,0.25,0.333409,0.728282,108.8280029,44.2860985,4.7814598,29.3633995,20.9445992,20.9445992,0.704019,79,35,44,2.0137801,4.5761199,4.78722,0,0,1,0,1,"oot","10","10","6-10","05",148,2012,16.9,14,7.7,4.5,3.7,3.1,4,13.8,26.4,29.6,27.5,52,72,130,62,93,53,56,63,7,6,12,29.6,236,8.3,471
"198","EMPAID_NCR01A_2012",2012,"EMPAID","232","U","2012-06-14",33.3333333333333,10,0.8,0.334918,0.871057,126.5230026,40.4294014,6.6588402,35.9636002,17.6005001,17.6005001,0.850689,92,31,61,1.7004499,25.3446999,0,0,0,0,0,0,"oot","oot","oot","oot","05",166,2012,16.2,13.3,7.1,4.1,2.9,2.4,3.1,13.2,25.6,28.8,26.8,52,77,144,63,112,55,62,67,7,5,10,28.8,236,7.6,519
"199","EMPAID_NCR07A_2012",2012,"EMPAID","233","H","2012-05-23",8.33333333333333,27.5,0.857142857142857,0.644754,3.6154499,214.6499939,21.3633003,12.8190002,37.4303017,22.7339001,22.7339001,3.05075,104,43,61,5.3401599,38.2224007,0,0,0,0,1,1,"0","oot","0","0-5","05",144,2012,16.9,14,7.5,4.3,3.2,2.8,3.7,13.8,26.3,29.5,27.4,50,73,135,59,101,51,57,64,7,5,10,29.5,229,8.2,481
"200","EMPAID_NCU04A_2013",2013,"EMPAID","EMPAID_CU","U","2013-06-07",16.6666666666667,17.5,0.9,1.35422,31.7318993,473.6229858,12.5155001,28.2488003,47.051899,40.6571007,40.6571007,16.6910992,98,34,64,27.9675999,0.352009,0,0,0,0,0,0,"oot","oot","oot","oot","05",158,2013,16.5,9.5,7.3,2.6,-1.4,0,5.2,11.4,23.2,28.5,28.6,51,61,48,53,104,146,103,92,5,2,18,28.6,222,12,727
"201","EMPAID_NCU05A_2015",2015,"EMPAID","EMPAID_CU","U","2015-05-29",0,10,0.4,2.3106101,28.3782005,335.8819885,10.0938997,36.9023018,41.5957985,19.5072002,19.5072002,16.6910992,89,40,49,41.7649002,7.4215298,0,0,3.1257,0,0,0,"oot","oot","oot","oot","05",149,2015,16.8,11.1,10.3,6.2,2.6,1.9,3,14.3,21.2,25.4,29.4,81,33,63,102,69,153,120,58,24,32,8,29.4,195,10.4,752
"202","EMPAID_NCU05A_2016",2016,"EMPAID","EMPAID_CU","U","2016-06-07",0,10,0.4,2.3106101,28.3782005,335.8819885,10.0938997,36.9023018,41.5957985,19.5072002,19.5072002,16.6910992,89,40,49,41.7649002,7.4215298,0,0,3.1257,0,0,0,"oot","oot","oot","oot","05",159,2016,15.9,14.1,6.5,4.9,0.8,-0.5,2.5,15.7,20.1,26.7,26.2,43,59,125,75,97,205,98,52,38,9,38,26.7,239,11.1,570
"203","EMPAID_NCU07A_2013",2013,"EMPAID","EMPAID_CU","H","2013-05-28",8.33333333333333,30,0.692307692307692,4.2496901,75.7517014,410.1860046,10.8526001,44.3237991,36.1395988,32.2969017,12.0857,32.2969017,88,56,32,76.0792999,18.7737999,0,0,0,0,1,1,"1","oot","1","0-5","05",148,2013,16.5,9.5,7.2,2.6,-1.4,0,5.2,11.4,23.2,28.6,28.6,51,61,47,53,103,144,102,92,5,2,19,28.6,223,12,719
"204","EMPAID_NCU09A_2014",2014,"EMPAID","EMPAID_CU","H","2014-07-01",8.33333333333333,2.5,0.4,3.8863599,65.7173996,398.8699951,9.2735596,41.8011017,36.8437004,28.1900997,12.3497,28.1900997,92,59,33,82.3305969,33.4995995,0,0,0,0,1,1,"2","oot","2","0-5","05",182,2014,16.3,10.6,6.8,1.7,2.6,-1.1,4.9,11.5,19.5,27.9,29.3,36,71,174,147,73,62,77,12,108,16,5,29.3,241,9.7,397
"205","EMPAID_NCU09A_2015",2015,"EMPAID","EMPAID_CU","U","2015-06-03",8.33333333333333,7.5,0.5,3.6518199,59.8278008,392.2120056,9.1995802,39.2784004,39.1024017,25.843399,16.2511005,25.843399,87,54,33,71.6850967,28.3367996,0,0,5.4365501,0,0,0,"oot","oot","oot","oot","05",154,2015,17.2,11.5,10.6,6.4,2.7,2.1,3.2,14.6,21.6,25.8,29.8,80,32,60,97,65,146,114,55,24,32,8,29.8,192,10.8,715
"206","EMPAID_NCU10A_2012",2012,"EMPAID","241","H","2012-05-23",25,20,0.818181818181818,5.0469198,69.1528015,356.3980103,8.2056103,42.7691002,35.4356003,28.6301003,8.9762402,28.6301003,90,64,26,113.9509964,35.347599,0,0,0,0,1,1,"0","oot","0","0-5","05",144,2012,14.8,12,5.9,3.2,2.4,2,2.5,12,24.5,27.5,25.4,60,85,171,87,123,70,76,76,9,6,13,27.5,264,6.2,614
"207","EMPAID_NCU10A_2013",2013,"EMPAID","EMPAID_CU","H","2013-05-22",16.6666666666667,27.5,0.846153846153846,4.8866701,70.8200989,367.321991,8.3812399,43.0037994,35.611599,29.2460995,8.8882399,29.2460995,91,64,27,108.3779984,35.2303009,0,0,0,0,1,1,"1","oot","1","0-5","05",142,2013,16.6,9.6,7.2,2.6,-1.5,0.1,5.2,11.5,23.2,28.6,28.6,51,61,47,53,100,143,100,91,5,2,19,28.6,222,12,708
"208","EMPAID_NCU10A_2014",2014,"EMPAID","EMPAID_CU","H","2014-05-26",8.33333333333333,15,0.571428571428571,2.2607999,18.6243992,269.0350037,11.6083002,36.8437004,44.3237991,37.7529984,37.7529984,9.1229095,96,46,50,29.2049007,39.8944016,0,0,0,0,1,1,"2","oot","2","0-5","05",146,2014,16.6,10.9,7,1.8,2.7,-0.9,5.1,11.7,19.7,28.2,29.6,35,69,167,142,69,59,74,12,106,16,5,29.6,238,9.9,382
"209","EMPAID_NCU10A_2015",2015,"EMPAID","EMPAID_CU","H","2015-05-16",25,15,0.444444444444444,1.7715,15.6542997,279.9419861,11.2514,34.6436005,45.4091988,40.0410995,40.0410995,7.8908801,104,44,60,29.5984993,40.7743988,0.194162,0,3.3071301,0,1,1,"3","oot","3","0-5","05",136,2015,17.4,11.7,10.7,6.5,2.8,2.2,3.3,14.8,21.8,26.1,30,80,31,58,94,62,141,110,54,23,32,8,30,189,11,692
"210","EMPAID_NCU10A_2018",2018,"EMPAID","245","U","2018-06-20",50,2.5,0.875,2.77615,36.2672005,347.3299866,11.1772003,35.2888985,38.7797012,19.9472008,19.9472008,16.5737991,82,43,39,55.2187004,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",171,2018,17.7,10.4,5.8,1,2.9,0.4,4.3,10.7,20.2,28.1,29.7,89,82,102,98,120,85,114,66,33,10,3,29.7,210,8.4,781
"211","EMPAID_NCU10A_2019",2019,"EMPAID","246","U","2019-06-02",50,2.5,0.875,2.77615,36.2672005,347.3299866,11.1772003,35.2888985,38.7797012,19.9472008,19.9472008,16.5737991,82,43,39,55.2187004,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",153,2019,15.8,9.9,6.1,-0.7,2.2,0.1,4.3,11.6,20.4,26.2,28.3,110,130,69,256,99,111,78,73,6,13,3,28.3,226,10.4,591
"212","EMPAID_NCW-A01A_2013",2013,"EMPAID","EMPAID_CW-A","U","2013-06-05",16.6666666666667,2.5,0.6,1.03143,7.6485,253.2870026,19.1459999,21.1791992,48.4012985,38.3983994,38.3983994,6.1601601,108,45,63,10.9772997,0,0,0,0,0,0,0,"oot","oot","oot","oot","05",156,2013,18.3,11.5,8.2,3.2,-0.9,0.3,5.9,13.1,24.8,30.3,30.7,47,57,42,40,76,140,101,90,5,2,9,30.7,198,13.9,689
"213","EMPAID_NCW-A01A_2014",2014,"EMPAID","EMPAID_CW-A","U","2014-06-02",16.6666666666667,22.5,1,1.9857399,9.94209,200.1679993,18.3372002,30.4195004,61.9243011,61.1323013,61.1323013,6.3361702,59,12,47,25.0792999,12.8776999,0,0,0,0,0,0,"oot","oot","oot","oot","05",153,2014,18,12.2,7.6,2.7,3,-0.8,5.6,13,20.9,29.4,30.7,34,79,177,123,72,42,72,11,133,14,3,30.7,260,11.4,334
"214","EMPAID_NCW-A01A_2015",2015,"EMPAID","EMPAID_CW-A","U","2015-05-23",108.333333333333,17.5,0.666666666666667,1.88471,11.5586004,226.5579987,16.8306999,31.3288002,61.0149994,60.1348991,60.1348991,6.6295099,69,18,51,24.1228008,10.9123001,0,0,0,0,0,0,"oot","oot","oot","oot","05",143,2015,18.8,13.4,11.5,7.2,3.3,2.2,3.9,15.8,22.9,27,31,64,31,49,79,59,136,101,64,26,37,6,31,193,12.4,678
"215","EMPAID_NCW-A01A_2018",2018,"EMPAID","EMPAID_CW-A","H","2018-05-30",25,0,1,1.59667,29.8749008,420.8420105,14.3107996,28.1021004,42.8278008,27.7206993,27.7206993,15.7818003,114,60,54,23.0389004,49.8092995,45.0965996,0,0,0,2,2,"1","oot","1","0-5","05",150,2018,19.6,12.3,6.4,1.6,3.8,0.8,4.9,12.1,21.4,29.7,31,83,79,98,69,120,60,119,61,41,6,4,31,212,10.3,780
"216","EMPAID_NCW-A01B_2013",2013,"EMPAID","EMPAID_CW-A","U","2013-06-03",8.33333333333333,45,0.894736842105263,1.78941,9.82864,211.9589996,18.6592007,29.7448006,62.5110016,61.7190018,61.7190018,6.3361702,65,14,51,22.6215992,8.8589001,0,0,0,0,0,0,"oot","oot","oot","oot","05",154,2013,18.3,11.5,8.3,3.3,-1,0.3,6,13,24.7,30.3,30.6,48,59,43,41,77,144,103,92,5,2,8,30.6,201,13.9,707
"217","EMPAID_NCW-A01B_2015",2015,"EMPAID","EMPAID_CW-A","U","2015-06-15",208.333333333333,20,0.636363636363636,1.84059,10.1702003,212.7319946,17.5820007,30.5955009,61.4550018,59.5775986,59.5775986,6.3361702,69,18,51,21.0984993,5.1921401,0,0,0,0,0,0,"oot","oot","oot","oot","05",166,2015,18.9,13.5,11.5,7.2,3.3,2.2,4,15.9,23,27.1,31.1,63,30,48,78,58,134,100,63,26,37,6,31.1,192,12.6,668
"218","EMPAID_NCW-A01B_2018",2018,"EMPAID","EMPAID_CW-A","HB","2018-06-30",8.33333333333333,25,0.636363636363636,14.1359997,195.173996,357.8670044,28.2931995,69.1111984,21.4726009,66.2950974,5.1334701,66.2950974,91,76,15,290.0409851,71.1059036,21.9148998,0,0,1,2,3,"1","0","0","0-5","05",181,2018,18.7,11.4,6.1,1.4,3.3,0.5,4.4,11.2,20.5,28.7,30.1,91,88,110,77,129,66,129,67,44,6,4,30.1,228,9.5,858
